Unique ID,feature_name,Honorees,City,County,State,Side,Coordinates,Symbol Type,Symbol Category,Sponsors,Year Dedicated,Year Removed,Tracking Status
5123,Lamar County Confederate Memorial Marker,,Vernon,Lamar,AL,Not Applicable,"33.45453,-88.6531",Monument,Courthouse Grounds,S.C.V. Moscow Camp; The Order of Confederate Rose; Samuel J. Shields; The Society of the Order of the Southern Cross; Sons of Confederate Veterans,1896,,Live
5141,Confederate Soldiers Memorial Bridge,,Clarksville,Montgomery,TN,,"36.524193,-87.352270",Bridge,Roads,Sons of Confederate Veterans,2001,,Live
5124,Curry School of Education and Human Development at UVA,,Charlottesville,Albemarle,VA,,"38.034902,-78.509493",College,Schools,,1905,,Live
5125,Frank Hume Fountain (aka the Whispering Wall) at UVA,,Charlottesville,Albemarle,VA,,"38.035147,-78.506665",Monument,Schools,,1938,,Live
5126,Jefferson Davis Highway,,Woodbridge,Prince William,VA,,"38.638317,-77.268288",Highway / Roadway,Roads,,,,Live
5129,Last Confederate Bivouac Monument II,,McConnellsburg,Fulton,PA,,"39.55229,-78.0382",Marker,Monument,Pennsylvania Historical and Museum Commission,1947,,Live
5157,John Syng Dorsey Cullen portrait at VCU Medical College of VA,,,,VA,,"37.541463,-77.428963",College,Other,,,,Live
5101,Dr. Hunter Holmes McGuire Monument,,Richmond,Richmond City,VA,Not Applicable,"37.539343,-77.432845",Monument,Government Office Grounds,,1904,,Live
5138,Wickham Avenue,,Newport News,Newport News City,VA,,",",Highway / Roadway,Roads,,,,Live
5100,Hunter Holmes McGuire Veterans Medical Center,,Richmond,Richmond,VA,Not Applicable,"37.497987,-77.468058",Building,Buildings,,1946,,Live
5102,John Robert Baylor,,Mesilla,Dona Ana,NM,Not Applicable,",",Marker,Other,,1963,,Live
5053,Comal County Confederate Monument,,New Braunfels,,TX,Not Applicable,",",Monument,,,,,Live
5055,Bankhead Train Station (MARTA),,Atlanta,Fulton,GA,Not Applicable,",",Other,,,1992,,Live
5054,Jefferson Davis Highway,,Elgin,,TX,Not Applicable,",",Marker,,,1937,,Live
5056,Ashby Train Station (MARTA),,Atlanta,Fulton,GA,Not Applicable,",",Other,,,,,Live
5072,Amelia Street Elementary School,,West End,,VA,Not Applicable,",",School,Schools,,,,Live
5069,Venable Street,,Stone Mountain,DeKalb,GA,Not Applicable,",",Roads,Roads,,,,Live
5059,Confederate General Marker 1,,Franklin,Williamson,TN,Not Applicable,",",Marker,Roads,Unknown,1970,2019,Live
5061,Confederate General Marker 2,,Franklin,Williamson,TN,Not Applicable,",",Marker,Roads,,1970,2019,Live
5062,Confederate General Marker 3,,Franklin,Williamson,TN,Not Applicable,",",Marker,Roads,,1970,2019,Live
5065,Confederate General Marker 6,,Franklin,Williamson,TN,Not Applicable,",",Marker,Roads,,1970,2019,Live
5063,Confederate General Marker 4,,Franklin,Williamson,TN,Not Applicable,",",Marker,Roads,,1970,2019,Live
5064,Confederate General Marker 5,,Franklin,Williamson,TN,Not Applicable,",",Marker,Roads,,1970,2019,Live
5140,Junius Daniel Memorial Tablet,,Weldon,Halifax,NC,South,"36.328810,-77.589550",Monument,Courthouse Grounds,North Carolina Historical Commission; United Daughters of the Confederacy,1929,,Live
5144,Taliaferro Hall at the College of William & Mary,,Gloucester Point,Commonwealth of Virginia,VA,,"37.269823,-76.708755",College,Buildings,,1935,,Live
5145,Ewell Award (College of William & Mary),,Gloucester Point,Commonwealth of Virginia,VA,,"37.269640,-76.709149",College,Scholarship,,1987,,Live
5147,Dooley Hospital portico at VCU Medical College of Virginia,,,,VA,,"37.539169,-77.429765",College,Buildings,,1919,,Live
5148,Jefferson Davis Memorial Chapel at VCU Medical College of Virginia,,,,VA,,"37.539671,-77.430375",College,Buildings,,1960,,Live
5149,Jefferson Davis Plaque I (Memorial Chapel at VCU Medical College of Virginia),,,,VA,,"37.539671,-77.430375",College,Monument,,1960,,Live
5150,Jefferson Davis plaque II (Memorial Chapel at VCU Medical College of Virginia),,,,VA,,"37.539671,-77.430375",College,Monument,United Daughters of the Confederacy,1960,,Live
5155,Tompkins-McCaw Library at VCU Medical College of VA,,,,VA,,"37.541463,-77.428963",College,Buildings,,1932,,Live
5156,Tompkins-McCaw Library plaque at VCU Medical College of VA,,,,VA,,"37.541463,-77.428963",College,Other,,,,Live
5160,Ginter House at Virginia Commonwealth University,,,,VA,,"37.549295,-77.452697",College,Buildings,,,,Live
5161,Harrison House at Virginia Commonwealth University,,,,VA,,"37.549189,-77.451464",College,Buildings,,,,Live
5095,Nathan Bedford Forrest portrait,,Hattiesburg,Forrest,MS,Not Applicable,"31.328131,-89.291079",Other,Courthouse Grounds,,1973,,Live
5167,Power APAC Elementary School,,Jackson,Hinds,MS,,"32.324611,-90.170642",School,Schools,,1854,,Live
5168,Zebulon B. Vance High School,,Charlotte,Mecklenburg,NC,,"35.301095,-80.768537",School,Schools,,1997,,Live
5108,Sidney Lanier Memorial Scholarship (UCLA),,Los Angeles,Los Angeles County,CA,,"34.072045,-118.438741",College,Scholarship,United Daughters of the Confederacy,1939,,Live
5103,Confederate Memorial Drinking Fountain,,McDonough,Henry,GA,South,"33.447462,-84.146895",Monument,Monument,,1915,,Live
5118,Town of Carrboro,,Carrboro,Orange,NC,,"35.910257,-79.074877",City,County/Municipality,,1913,,Live
3158,Stuart Road,"James Ewell Brown ""Jeb"" Stuart",Farmville,Cumberland,VA,South,"37.310568,-78.380623",Highway / Roadway,Roads,Uknown,,,Live
1373,Virginia Defenders of State Sovereignty Confederate Soldier,No specific honoree,Farmville,Prince Edward,VA,South,"37.301768,-78.395421",Monument,Monument,United Daughters of the Confederacy; Confederate veterans,1900,,Live
1429,Confederate Monument,No specific honoree,Fincastle,Botetourt,VA,South,"37.499067,-79.878100",Monument,Courthouse Grounds,United Daughters of the Confederacy,1904,,Live
1430,Confederate Monument,No specific honoree,Floyd,Floyd,VA,South,"36.911300,-80.320050",Monument,Courthouse Grounds,United Daughters of the Confederacy,1904,,Live
1364,Fort A.P. Hill,A.P. Hill,Fort A.P. Hill,Caroline,VA,South,"38.070075,-77.329088",Military Base,Buildings,U.S. Army,1941,,Live
1365,Fort Lee,Robert E. Lee,Fort Lee,Prince George,VA,South,"37.228891,-77.344869",Military Base,Buildings,U.S. Army,1917,,Live
1366,Fort Pickett,George Pickett,Fort Pickett,Nottoway,VA,South,"37.071821,-77.972664",Military Base,Buildings,Virginia Army National Guard,1942,,Live
1299,Robert E. Lee Drive,Robert E. Lee,Foster,Mathews,VA,South,"37.380671,-76.356616",Highway / Roadway,Roads,Uknown,,,Live
1374,Confederate Monument,No specific honoree,Franklin,Franklin City,VA,South,"36.681132,-76.935677",Monument,Monument,United Daughters of the Confederacy,1911,,Live
1375,Confederate Monument,No specific honoree,Fredericksburg,Fredericksburg City,VA,South,"38.300283,-77.464133",Monument,Monument,Sons of Confederate Veterans,2009,,Live
3067,Lee Street,Robert E. Lee,Bishopville,Lee,SC,South,"34.215894,-80.244561",Highway / Roadway,Roads,Uknown,,,Live
985,Monument to the Confederate Dead,No specific honoree,Bishopville,Lee,SC,South,"34.217233,-80.249700",Monument,Courthouse Grounds,United Daughters of the Confederacy,1913,,Live
913,Robert E Lee Lane,Robert E. Lee,Bluffton,Beaufort,SC,South,"32.298056,-80.964167",Highway / Roadway,Roads,Uknown,,,Live
954,Confederate War Memorial,No specific honoree,Camden,Kershaw,SC,South,"34.251067,-80.608100",Monument,Monument,Ladies Memorial Association,1883,,Live
3058,Hampton Street,Wade Hampton,Camden,Kershaw,SC,South,"34.254791,-80.606995",Highway / Roadway,Roads,Uknown,,,Live
3059,Lee Court,Robert E. Lee,Camden,Kershaw,SC,South,"34.249905,-80.609430",Highway / Roadway,Roads,Uknown,,,Live
3060,Lee Street,Robert E. Lee,Camden,Kershaw,SC,South,"34.255607,-80.610707",Highway / Roadway,Roads,Uknown,,,Live
955,Richard Kirkland Memorial Fountain,Richard Kirkland,Camden,Kershaw,SC,South,"34.247250,-80.601933",Monument,Monument,National Humane Alliance,1911,,Live
907,Beauregard Street,Pierre Gustave Toutant-Beauregard,Charleston,Charleston,SC,South,"32.749859,-79.919643",Highway / Roadway,Roads,Uknown,,,Live
3043,Bonham Drive,Milledge Luke Bonham,Charleston,Charleston,SC,South,"32.744562,-79.909752",Highway / Roadway,Roads,Uknown,,,Live
479,Sons of Confederate Veterans Commemorative License Plate,No specific honoree,Baton Rouge,East Baton Rouge,LA,South,"30.457059,-91.186872",Commemorative License Plate,Flags,Sons of Confederate Veterans,,,Live
2127,Taylor Home Monument,Zachary Taylor,Baton Rouge,East Baton Rouge,LA,South,"30.455467,-91.188067",Monument,Government Office Grounds,Uknown,,,Live
496,Jeff Davis Road,Jefferson Davis,Bell City,Calcasieu,LA,South,"30.156644,-92.963082",Highway / Roadway,Roads,Uknown,,,Live
525,Judah P. Benjamin Monument,Judah P. Benjamin,Belle Chasse,Plaquemines,LA,South,"29.853380,-89.987986",Monument,Monument,Uknown,1968,,Live
545,Confederate Soldier Monument,No specific honoree,Benton,Bossier,LA,South,"32.679583,-93.744149",Monument,Courthouse Grounds,United Daughters of the Confederacy; United Confederate Veterans,1910,,Live
499,Jefferson Davis Drive,Jefferson Davis,Bogalusa,Washington,LA,South,"30.798216,-89.839282",Highway / Roadway,Roads,Uknown,,,Live
493,Beauregard Place,Pierre Gustave Toutant-Beauregard,Bossier City,Bossier,LA,South,"32.461116,-93.652424",Highway / Roadway,Roads,Uknown,,,Live
495,General Bragg Drive,Braxton Bragg,Bossier City,Bossier,LA,South,"32.463122,-93.653185",Highway / Roadway,Roads,Uknown,,,Live
490,General Ewell Drive,Richard Stoddert Ewell,Bossier City,Bossier,LA,South,"32.464259,-93.651705",Highway / Roadway,Roads,Uknown,,,Live
770,Johnston Drive,Joseph Eggleston Johnston,Wilmington,New Hanover,NC,South,"34.189560,-77.903640",Highway / Roadway,Roads,Uknown,,,Live
2011,Kirby Smith Drive,Edmund Kirby Smith,Wilmington,New Hanover,NC,South,"34.184200,-77.885435",Highway / Roadway,Roads,Uknown,,,Live
771,Pemberton Drive,John C. Pemberton,Wilmington,New Hanover,NC,South,"34.190172,-77.902173",Highway / Roadway,Roads,Uknown,,,Live
765,Pettigrew Drive,James Johnston Pettigrew,Wilmington,New Hanover,NC,South,"34.189167,-77.910861",Highway / Roadway,Roads,Uknown,,,Live
2022,Pickett Drive,George Pickett,Wilmington,New Hanover,NC,South,"34.194469,-77.898478",Highway / Roadway,Roads,Uknown,,,Live
2008,R.L. Honeycutt Drive,R.L. Honeycutt,Wilmington,New Hanover,NC,South,"34.183823,-77.909154",Highway / Roadway,Roads,Uknown,,,Live
774,Robert E. Lee Drive,Robert E. Lee,Wilmington,New Hanover,NC,South,"34.189602,-77.900374",Highway / Roadway,Roads,Uknown,,,Live
2007,Robert Hoke Road,Robert Hoke,Wilmington,New Hanover,NC,South,"34.180794,-77.910263",Highway / Roadway,Roads,Uknown,,,Live
2006,Robert S Garnett Drive,Robert Seldon Garnett,Wilmington,New Hanover,NC,South,"34.179050,-77.895525",Highway / Roadway,Roads,Uknown,,,Live
822,Rose O'Neal Greenhow Monument,Rose O'Neal Greenhow,Wilmington,New Hanover,NC,South,"34.234589,-77.945805",Monument,Monument,Uknown,,,Live
5008,City of Graceville,H. B. Grace,Graceville,Holmes,FL,South,"30.956918,-85.513461",City,County/Municipality,Uknown,,,Live
189,General Lee Road,Robert E. Lee,Hilliard,Nassau,FL,South,"30.727154,-81.983461",Highway / Roadway,Roads,Uknown,,,Live
225,Confederate Park,No specific honoree,Jacksonville,Duval,FL,South,"30.334601,-81.653839",Park,Parks/Trails,City of Jacksonville,1915,,Live
192,Confederate Point Road,No specific honoree,Jacksonville,Duval,FL,South,"30.263995,-81.733115",Highway / Roadway,Roads,Uknown,,,Live
191,Confederate Street,No specific honoree,Jacksonville,Duval,FL,South,"30.333637,-81.651833",Highway / Roadway,Roads,Uknown,,,Live
188,General Lee Road,Robert E. Lee,Jacksonville,Duval,FL,South,"30.357625,-81.754951",Highway / Roadway,Roads,Uknown,,,Live
848,Confederate Soldiers Memorial Drinking Fountain,No specific honoree,Lincolntown,Lincoln,NC,South,"35.471430,-81.257260",Monument,Courthouse Grounds,Children of the Confederacy,1911,,Live
849,First Confederate Flag Marker and Monument,No specific honoree,Louisburg,Franklin,NC,South,"36.098770,-78.300990",Monument,Courthouse Grounds,United Daughters of the Confederacy,1923,,Live
850,Confederate Soldiers Monument,No specific honoree,Lumberton,Robeson,NC,South,"34.620060,-79.008230",Monument,Courthouse Grounds,Uknown,1907,,Live
745,Beauregard Lane,Pierre Gustave Toutant-Beauregard,Mebane,"Alamance, Orange",NC,South,"36.087200,-79.275648",Highway / Roadway,Roads,Uknown,,,Live
747,Hill Lane,A.P. Hill,Mebane,"Alamance, Orange",NC,South,"36.086472,-79.279307",Highway / Roadway,Roads,Uknown,,,Live
748,Pickett Lane,George Pickett,Mebane,"Alamance, Orange",NC,South,"36.086489,-79.280498",Highway / Roadway,Roads,Uknown,,,Live
746,Stonewall Drive,"Thomas Jonathan ""Stonewall"" Jackson",Mebane,"Alamance, Orange",NC,South,"36.085683,-79.276914",Highway / Roadway,Roads,Uknown,,,Live
749,Stuart Lane,"James Ewell Brown ""Jeb"" Stuart",Mebane,"Alamance, Orange",NC,South,"36.086030,-79.277536",Highway / Roadway,Roads,Uknown,,,Live
816,Confederate Soldiers Monument,No specific honoree,Middletown,Hyde,NC,South,"35.478170,-76.012510",Monument,Monument,Sons of Confederate Veterans,2001,,Live
18,Robert E. Lee Street,Robert E. Lee,Mobile,Mobile,AL,South,"30.661088,-88.076747",Highway / Roadway,Roads,Uknown,,,Live
20,Van Dorn Street,Earl Van Dorn,Mobile,Mobile,AL,South,"30.658428,-88.077154",Highway / Roadway,Roads,Uknown,,,Live
16,Confederate Circle,No specific honoree,Monroeville,Monroe,AL,South,"31.514279,-87.332234",Highway / Roadway,Roads,Uknown,,,Live
15,Robert Lee Street,Robert E. Lee,Monroeville,Monroe,AL,South,"31.512632,-87.333961",Highway / Roadway,Roads,Uknown,,,Live
17,Stonewall Lane,"Thomas Jonathan ""Stonewall"" Jackson",Monroeville,Monroe,AL,South,"31.512641,-87.333693",Highway / Roadway,Roads,Uknown,,,Live
9,Alabama Coat of Arms,No specific honoree,Montgomery,Montgomery,AL,South,"32.378097,-86.300535",Flag,Flags,Uknown,1923,,Live
10,Beauregard Street,Pierre Gustave Toutant-Beauregard,Montgomery,Montgomery,AL,South,"32.369615,-86.285629",Highway / Roadway,Roads,Uknown,,,Live
42,Confederate Memorial Day*,No specific honoree,Montgomery,Montgomery,AL,South,"32.377271,-86.300466",Holiday,Holiday,State of Alabama,,,Live
90,Confederate Monument,No specific honoree,Montgomery,Montgomery,AL,South,"32.378470,-86.300527",Monument,Government Office Grounds,State of Alabama; Ladies Memorial Association,1898,,Live
3164,Lee Davis Road,Robert E. Lee; Jefferson Davis,Mechanicsville,Hanover,Virginia,South,"37.617393,-77.339807",Roads,Roads,Uknown,,,Live
5018,Lee-Jackson Elementary School,"Thomas Jonathan ""Stonewall"" Jackson; Jefferson Davis",Mathews,Mathews,Virginia,South,"37.434788,-76.327739",School,Schools,Uknown,,,Live
477,Jefferson Davis State Historic Site,Jefferson Davis,Fairview,"Christian, Todd",KY,Border,"36.841853,-87.300114",Park,Parks/Trails,Uknown,1957,,Live
434,Confederate Memorial Day and Jefferson Davis Day,Jefferson Davis,Frankfort,Franklin,KY,Border,"38.186607,-84.874725",Holiday,Holiday,Uknown,,,Live
433,Robert E Lee Day,Robert E. Lee,Frankfort,Franklin,KY,Border,"38.186775,-84.875745",Holiday,Holiday,Uknown,,,Live
443,Confederate Monument,No specific honoree,Fulton,Fulton,KY,Border,"36.512214,-88.880833",Monument,Monument,United Daughters of the Confederacy,1902,,Live
444,Confederate Monument,No specific honoree,Georgetown,Scott,KY,Border,"38.198583,-84.560350",Monument,Monument,Ladies of Scott County,1888,,Live
447,Confederate Memorial Fountain,No specific honoree,Hopkinsville,Christian,KY,Border,"36.867017,-87.488117",Monument,Monument,United Daughters of the Confederacy,1911,,Live
2193,Jefferson Davis Highway Marker,Jefferson Davis,Hopkinsville,Christian,KY,Border,"36.878373,-87.507904",Marker,Monument,United Daughters of the Confederacy,1935,,Live
450,Confederate Martyrs Monument,No specific honoree,Jeffersontown,Jefferson,KY,Border,"38.190197,-85.568989",Monument,Monument,United Daughters of the Confederacy,1904,,Live
489,General Polk Drive,Leonidas Polk,Bossier City,Bossier,LA,South,"32.458444,-93.651880",Highway / Roadway,Roads,Uknown,,,Live
491,General Sterling Price Place,Sterling Price,Bossier City,Bossier,LA,South,"32.459276,-93.653973",Highway / Roadway,Roads,Uknown,,,Live
492,Jeb Stuart Place,"James Ewell Brown ""Jeb"" Stuart",Bossier City,Bossier,LA,South,"32.463755,-93.655088",Highway / Roadway,Roads,Uknown,,,Live
494,Kirby Smith Drive,Edmund Kirby Smith,Bossier City,Bossier,LA,South,"32.462034,-93.652532",Highway / Roadway,Roads,Uknown,,,Live
487,Robert E. Lee Boulevard,Robert E. Lee,Bossier City,Bossier,LA,South,"32.457411,-93.654528",Highway / Roadway,Roads,Uknown,,,Live
486,Robert E. Lee Street,Robert E. Lee,Bossier City,Bossier,LA,South,"32.512007,-93.728775",Highway / Roadway,Roads,Uknown,,,Live
507,Beauregard Street,Pierre Gustave Toutant-Beauregard,Chalmette,St. Bernard,LA,South,"29.937481,-89.963028",Highway / Roadway,Roads,Uknown,,,Live
526,Confederate Monument,No specific honoree,Clinton,East Feliciana,LA,South,"30.866039,-91.018424",Monument,Monument,United Daughters of the Confederacy,1909,,Live
564,Beauregard Alternative School,Pierre Gustave Toutant-Beauregard,DeRidder,Beauregard,LA,South,"30.841300,-93.272078",School,Schools,Uknown,,,Live
480,Beauregard Parish,Pierre Gustave Toutant-Beauregard,DeRidder,Beauregard,LA,South,"30.659166,-93.349686",County/Municipality,County/Municipality,Uknown,1913,,Live
572,Jubal Early Court,Jubal Anderson Early,Potomac,Montgomery,MD,Border,"39.054752,-77.169895",Highway / Roadway,Roads,Uknown,,,Live
579,South Robert E. Lee Street,Robert E. Lee,Battlefield,Greene,MO,Border,"37.110649,-93.377931",Highway / Roadway,Roads,Uknown,,,Live
582,Missouri State Guard,No specific honoree,Brookline,Greene,MO,Border,"37.115938,-93.419182",Monument,Monument,Sons of Confederate Veterans,2001,,Live
2169,Confederate Soldiers Monument,No specific honoree,Dardenne Prairie,St. Charles,MO,Border,"38.773500,-90.768789",Monument,Monument,Uknown,,,Live
1842,Stonewall Street,"Thomas Jonathan ""Stonewall"" Jackson",Charlotte,Mecklenburg,NC,South,"35.218107,-80.842510",Highway / Roadway,Roads,Uknown,1869,,Live
2241,Hardee Street,William Joseph Hardee,Atlanta,DeKalb,GA,South,"33.755412,-84.344366",Highway / Roadway,Roads,Uknown,,,Live
2238,Jackson Street,"Thomas Jonathan ""Stonewall"" Jackson",Atlanta,Fulton,GA,South,"33.768149,-84.373180",Highway / Roadway,Roads,Uknown,,,Live
1818,Jefferson Davis Highway Marker,Jefferson Davis,Atlanta,DeKalb,GA,South,"33.771336,-84.320708",Marker,Monument,United Daughters of the Confederacy,,,Live
402,John B. Gordon Statue,John Brown Gordon,Atlanta,Fulton,GA,South,"33.749800,-84.388500",Monument,Government Office Grounds,John B. Brown Monument Association,1907,,Live
408,Joseph E. Brown Middle School,Joseph E. Brown,Atlanta,Fulton,GA,South,"33.733947,-84.421609",School,Schools,Uknown,1924,,Live
2231,Peace Monument,No specific honoree,Atlanta,Fulton,GA,South,"33.786486,-84.377500",Monument,Monument,Old Guard of the Gate City Guard,1911,,Live
